R 	22:54:17 	477, 2112, 7812, 2121, 225
R 	22:54:17 	477, 2112, 7588, 2121, 211
R 	22:54:17 	477, 2112, 2560, 2122, 216
R 	22:54:17 	477, 2112, 9111, 2122, 218
R 	22:54:17 	477, 2112, 9690, 2123, 212
R 	22:54:17 	477, 2112, 8500, 2123, 231
R 	22:54:17 	477, 2112, 4187, 2124, 227
R 	22:54:17 	477, 2112, 80, 2124, 209
R 	22:54:17 	477, 2112, 15309, 2126, 235
R 	22:54:17 	477, 2112, 17065, 2126, 233
R 	22:54:17 	477, 2112, 15489, 2126, 233
R 	22:54:17 	477, 2112, 10842, 2126, 207
R 	22:54:17 	477, 2112, 1551, 2126, 218
R 	22:54:17 	477, 2112, 18576, 2127, 236
R 	22:54:17 	477, 2112, 13053, 2127, 230
R 	22:54:17 	477, 2112, 15686, 2128, 214
R 	22:54:17 	477, 2112, 5883, 2128, 228
R 	22:54:17 	477, 2112, 15814, 2128, 225
R 	22:54:17 	477, 2112, 8013, 2128, 212
R 	22:54:17 	477, 2112, 7883, 2129, 234
R 	22:54:17 	477, 2112, 387, 2130, 243
R 	22:54:17 	477, 2112, 223, 2130, 233
R 	22:54:17 	477, 2112, 18236, 2131, 244
R 	22:54:17 	477, 2112, 5810, 2131, 216
R 	22:54:17 	477, 2112, 12250, 2132, 228
R 	22:54:17 	477, 2112, 1438, 2133, 234
R 	22:54:17 	477, 2112, 2493, 2133, 225
R 	22:54:17 	477, 2112, 3211, 2133, 211
R 	22:54:17 	477, 2112, 17611, 2134, 237
R 	22:54:17 	477, 2112, 1031, 2135, 220
R 	22:54:17 	477, 2112, 7385, 2136, 224
R 	22:54:17 	477, 2112, 6537, 2136, 222
R 	22:54:17 	477, 2112, 6108, 2138, 228
R 	22:54:17 	477, 2112, 15077, 2138, 249
R 	22:54:17 	477, 2112, 7837, 2141, 230
R 	22:54:17 	477, 2112, 506, 2142, 201
R 	22:54:17 	477, 2112, 7194, 2143, 195
R 	22:54:17 	477, 2112, 726, 2144, 194
R 	22:54:17 	477, 2112, 5283, 2145, 213
R 	22:54:17 	477, 2112, 5721, 2146, 216
R 	22:54:17 	477, 2112, 13584, 2148, 223
R 	22:54:17 	477, 2112, 7204, 2152, 226
R 	22:54:17 	477, 2112, 5163, 2153, 214
R 	22:54:17 	477, 2112, 19623, 2155, 228
R 	22:54:17 	477, 2112, 19036, 2155, 218
R 	22:54:17 	477, 2112, 487, 2160, 222
R 	22:54:17 	477, 2112, 18565, 2171, 238
R 	22:54:17 	477, 2112, 0, 17989, 198
R 	22:54:17 	13093, 2112, 9619, 2111, 216
R 	22:54:17 	13093, 2112, 11414, 2111, 232
R 	22:54:17 	13093, 2112, 477, 2112, 241
R 	22:54:17 	13093, 2112, 13093, 2112, 2112
R 	22:54:17 	13093, 2112, 13588, 2112, 218
R 	22:54:17 	13093, 2112, 15117, 2112, 215
R 	22:54:17 	13093, 2112, 5341, 2112, 253
R 	22:54:17 	13093, 2112, 5198, 2112, 225
R 	22:54:17 	13093, 2112, 16560, 2112, 243
R 	22:54:17 	13093, 2112, 14050, 2112, 215
R 	22:54:17 	13093, 2112, 9581, 2112, 230
R 	22:54:17 	13093, 2112, 17741, 2113, 235
R 	22:54:17 	13093, 2112, 15182, 2113, 192
R 	22:54:17 	13093, 2112, 19873, 2113, 239
R 	22:54:17 	13093, 2112, 12228, 2114, 218
R 	22:54:17 	13093, 2112, 1372, 2114, 213
R 	22:54:17 	13093, 2112, 18518, 2114, 222
R 	22:54:17 	13093, 2112, 9702, 2114, 225
R 	22:54:17 	13093, 2112, 15198, 2114, 217
R 	22:54:17 	13093, 2112, 19144, 2114, 200
R 	22:54:17 	13093, 2112, 13980, 2114, 239
R 	22:54:17 	13093, 2112, 5252, 2114, 222
R 	22:54:17 	13093, 2112, 13684, 2115, 229
R 	22:54:17 	13093, 2112, 17771, 2115, 223
R 	22:54:17 	13093, 2112, 175, 2115, 221
R 	22:54:17 	13093, 2112, 16239, 2116, 229
R 	22:54:17 	13093, 2112, 2633, 2116, 228
R 	22:54:17 	13093, 2112, 19179, 2116, 220
R 	22:54:17 	13093, 2112, 11501, 2116, 238
R 	22:54:17 	13093, 2112, 7062, 2116, 196
R 	22:54:17 	13093, 2112, 725, 2116, 213
R 	22:54:17 	13093, 2112, 15336, 2116, 242
R 	22:54:17 	13093, 2112, 9064, 2117, 221
R 	22:54:17 	13093, 2112, 12651, 2117, 225
R 	22:54:17 	13093, 2112, 19871, 2117, 263
R 	22:54:17 	13093, 2112, 205, 2117, 208
R 	22:54:17 	13093, 2112, 9835, 2117, 247
R 	22:54:17 	13093, 2112, 12420, 2118, 207
R 	22:54:17 	13093, 2112, 4899, 2118, 208
R 	22:54:17 	13093, 2112, 8452, 2118, 259
R 	22:54:17 	13093, 2112, 13459, 2119, 217
R 	22:54:17 	13093, 2112, 8200, 2119, 244
R 	22:54:17 	13093, 2112, 2044, 2119, 219
R 	22:54:17 	13093, 2112, 18079, 2119, 226
R 	22:54:17 	13093, 2112, 7286, 2119, 214
R 	22:54:17 	13093, 2112, 5420, 2120, 213
R 	22:54:17 	13093, 2112, 6001, 2120, 230
R 	22:54:17 	13093, 2112, 10954, 2120, 249
R 	22:54:17 	13093, 2112, 12308, 2120, 243
R 	22:54:17 	13093, 2112, 14688, 2121, 227
R 	22:54:17 	13093, 2112, 8051, 2121, 206
R 	22:54:17 	13093, 2112, 305, 2121, 218
R 	22:54:17 	13093, 2112, 7812, 2121, 239
R 	22:54:17 	13093, 2112, 7588, 2121, 230
R 	22:54:17 	13093, 2112, 2560, 2122, 215
R 	22:54:17 	13093, 2112, 9111, 2122, 213
R 	22:54:17 	13093, 2112, 9690, 2123, 229
R 	22:54:17 	13093, 2112, 8500, 2123, 209
R 	22:54:17 	13093, 2112, 4187, 2124, 234
R 	22:54:17 	13093, 2112, 80, 2124, 273
R 	22:54:17 	13093, 2112, 15309, 2126, 219
R 	22:54:17 	13093, 2112, 17065, 2126, 228
R 	22:54:17 	13093, 2112, 15489, 2126, 206
R 	22:54:17 	13093, 2112, 10842, 2126, 226
R 	22:54:17 	13093, 2112, 1551, 2126, 235
R 	22:54:17 	13093, 2112, 18576, 2127, 198
R 	22:54:17 	13093, 2112, 13053, 2127, 234
R 	22:54:17 	13093, 2112, 15686, 2128, 236
R 	22:54:17 	13093, 2112, 5883, 2128, 226
R 	22:54:17 	13093, 2112, 15814, 2128, 257
R 	22:54:17 	13093, 2112, 8013, 2128, 226
R 	22:54:17 	13093, 2112, 7883, 2129, 242
R 	22:54:17 	13093, 2112, 387, 2130, 216
R 	22:54:17 	13093, 2112, 223, 2130, 230
R 	22:54:17 	13093, 2112, 18236, 2131, 220
R 	22:54:17 	13093, 2112, 5810, 2131, 243
R 	22:54:17 	13093, 2112, 12250, 2132, 223
R 	22:54:17 	13093, 2112, 1438, 2133, 236
R 	22:54:17 	13093, 2112, 2493, 2133, 221
R 	22:54:17 	13093, 2112, 3211, 2133, 225
R 	22:54:17 	13093, 2112, 17611, 2134, 243
R 	22:54:17 	13093, 2112, 1031, 2135, 203
R 	22:54:17 	13093, 2112, 7385, 2136, 194
R 	22:54:17 	13093, 2112, 6537, 2136, 223
R 	22:54:17 	13093, 2112, 6108, 2138, 200
R 	22:54:17 	13093, 2112, 15077, 2138, 222
R 	22:54:17 	13093, 2112, 7837, 2141, 244
R 	22:54:17 	13093, 2112, 506, 2142, 235
R 	22:54:17 	13093, 2112, 7194, 2143, 212
R 	22:54:17 	13093, 2112, 726, 2144, 216
R 	22:54:17 	13093, 2112, 5283, 2145, 223
R 	22:54:17 	13093, 2112, 5721, 2146, 244
R 	22:54:17 	13093, 2112, 13584, 2148, 219
R 	22:54:17 	13093, 2112, 7204, 2152, 224
R 	22:54:17 	13093, 2112, 5163, 2153, 232
R 	22:54:17 	13093, 2112, 19623, 2155, 251
R 	22:54:17 	13093, 2112, 19036, 2155, 224
R 	22:54:17 	13093, 2112, 487, 2160, 219
R 	22:54:17 	13093, 2112, 18565, 2171, 231
R 	22:54:17 	13093, 2112, 0, 17989, 198
R 	22:54:17 	13588, 2112, 9619, 2111, 233
R 	22:54:17 	13588, 2112, 11414, 2111, 218
R 	22:54:17 	13588, 2112, 477, 2112, 195
R 	22:54:17 	13588, 2112, 13093, 2112, 218
R 	22:54:17 	13588, 2112, 13588, 2112, 2112
R 	22:54:17 	13588, 2112, 15117, 2112, 242
R 	22:54:17 	13588, 2112, 5341, 2112, 208
R 	22:54:17 	13588, 2112, 5198, 2112, 216
R 	22:54:17 	13588, 2112, 16560, 2112, 243
R 	22:54:17 	13588, 2112, 14050, 2112, 225
R 	22:54:17 	13588, 2112, 9581, 2112, 207
R 	22:54:17 	13588, 2112, 17741, 2113, 210
R 	22:54:17 	13588, 2112, 15182, 2113, 233
R 	22:54:17 	13588, 2112, 19873, 2113, 210
R 	22:54:17 	13588, 2112, 12228, 2114, 234
R 	22:54:17 	13588, 2112, 1372, 2114, 224
R 	22:54:17 	13588, 2112, 18518, 2114, 186
R 	22:54:17 	13588, 2112, 9702, 2114, 211
R 	22:54:17 	13588, 2112, 15198, 2114, 243
R 	22:54:17 	13588, 2112, 19144, 2114, 226
R 	22:54:17 	13588, 2112, 13980, 2114, 230
R 	22:54:17 	13588, 2112, 5252, 2114, 218
R 	22:54:17 	13588, 2112, 13684, 2115, 237
R 	22:54:17 	13588, 2112, 17771, 2115, 236
R 	22:54:17 	13588, 2112, 175, 2115, 201
R 	22:54:17 	13588, 2112, 16239, 2116, 214
R 	22:54:17 	13588, 2112, 2633, 2116, 227
R 	22:54:17 	13588, 2112, 19179, 2116, 224
R 	22:54:17 	13588, 2112, 11501, 2116, 211
R 	22:54:17 	13588, 2112, 7062, 2116, 223
R 	22:54:17 	13588, 2112, 725, 2116, 233
R 	22:54:17 	13588, 2112, 15336, 2116, 225
R 	22:54:17 	13588, 2112, 9064, 2117, 240
R 	22:54:17 	13588, 2112, 12651, 2117, 217
R 	22:54:17 	13588, 2112, 19871, 2117, 209
R 	22:54:17 	13588, 2112, 205, 2117, 246
R 	22:54:17 	13588, 2112, 9835, 2117, 203
R 	22:54:17 	13588, 2112, 12420, 2118, 230
R 	22:54:17 	13588, 2112, 4899, 2118, 219
R 	22:54:17 	13588, 2112, 8452, 2118, 243
R 	22:54:17 	13588, 2112, 13459, 2119, 231
R 	22:54:17 	13588, 2112, 8200, 2119, 225
R 	22:54:17 	13588, 2112, 2044, 2119, 222
R 	22:54:17 	13588, 2112, 18079, 2119, 225
R 	22:54:17 	13588, 2112, 7286, 2119, 225
R 	22:54:17 	13588, 2112, 5420, 2120, 228
R 	22:54:17 	13588, 2112, 6001, 2120, 222
R 	22:54:17 	13588, 2112, 10954, 2120, 219
R 	22:54:17 	13588, 2112, 12308, 2120, 217
R 	22:54:17 	13588, 2112, 14688, 2121, 240
R 	22:54:17 	13588, 2112, 8051, 2121, 228
R 	22:54:17 	13588, 2112, 305, 2121, 222
R 	22:54:17 	13588, 2112, 7812, 2121, 216
R 	22:54:17 	13588, 2112, 7588, 2121, 226
R 	22:54:17 	13588, 2112, 2560, 2122, 204
R 	22:54:17 	13588, 2112, 9111, 2122, 236
R 	22:54:17 	13588, 2112, 9690, 2123, 231
R 	22:54:17 	13588, 2112, 8500, 2123, 249
R 	22:54:17 	13588, 2112, 4187, 2124, 242
R 	22:54:17 	13588, 2112, 80, 2124, 246
R 	22:54:17 	13588, 2112, 15309, 2126, 244
R 	22:54:17 	13588, 2112, 17065, 2126, 213
R 	22:54:17 	13588, 2112, 15489, 2126, 212
R 	22:54:17 	13588, 2112, 10842, 2126, 224
R 	22:54:17 	13588, 2112, 1551, 2126, 222
R 	22:54:17 	13588, 2112, 18576, 2127, 221
R 	22:54:17 	13588, 2112, 13053, 2127, 198
R 	22:54:17 	13588, 2112, 15686, 2128, 241
R 	22:54:17 	13588, 2112, 5883, 2128, 214
R 	22:54:17 	13588, 2112, 15814, 2128, 206
R 	22:54:17 	13588, 2112, 8013, 2128, 232
R 	22:54:17 	13588, 2112, 7883, 2129, 241
R 	22:54:17 	13588, 2112, 387, 2130, 213
R 	22:54:17 	13588, 2112, 223, 2130, 231
R 	22:54:17 	13588, 2112, 18236, 2131, 235
R 	22:54:17 	13588, 2112, 5810, 2131, 244
R 	22:54:17 	13588, 2112, 12250, 2132, 210
R 	22:54:17 	13588, 2112, 1438, 2133, 243
R 	22:54:17 	13588, 2112, 2493, 2133, 219
R 	22:54:17 	13588, 2112, 3211, 2133, 241
R 	22:54:17 	13588, 2112, 17611, 2134, 243
R 	22:54:17 	13588, 2112, 1031, 2135, 212
R 	22:54:17 	13588, 2112, 7385, 2136, 219
R 	22:54:17 	13588, 2112, 6537, 2136, 245
R 	22:54:17 	13588, 2112, 6108, 2138, 229
R 	22:54:17 	13588, 2112, 15077, 2138, 222
R 	22:54:17 	13588, 2112, 7837, 2141, 225
R 	22:54:17 	13588, 2112, 506, 2142, 243
R 	22:54:17 	13588, 2112, 7194, 2143, 210
R 	22:54:17 	13588, 2112, 726, 2144, 254
R 	22:54:17 	13588, 2112, 5283, 2145, 236
R 	22:54:17 	13588, 2112, 5721, 2146, 189
R 	22:54:17 	13588, 2112, 13584, 2148, 205
R 	22:54:17 	13588, 2112, 7204, 2152, 220
R 	22:54:17 	13588, 2112, 5163, 2153, 236
R 	22:54:17 	13588, 2112, 19623, 2155, 222
R 	22:54:17 	13588, 2112, 19036, 2155, 223
R 	22:54:17 	13588, 2112, 487, 2160, 224
R 	22:54:17 	13588, 2112, 18565, 2171, 220
R 	22:54:17 	13588, 2112, 0, 17989, 195
R 	22:54:17 	15117, 2112, 9619, 2111, 230
R 	22:54:17 	15117, 2112, 11414, 2111, 212
R 	22:54:17 	15117, 2112, 477, 2112, 224
R 	22:54:17 	15117, 2112, 13093, 2112, 215
R 	22:54:17 	15117, 2112, 13588, 2112, 242
